Fight_Id,Fighter_Id_1,Fighter_Id_2,Fighter_1,Fighter_2,KD_1,KD_2,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,Weight_Class,Method,Round,Fight_Time,Event_Id,Result_1,Result_2,Time Format,Referee,Method Details,Sig. Str. %_1,Sig. Str. %_2,Sub. Att_1,Sub. Att_2,Rev._1,Rev._2,Ctrl_1,Ctrl_2,Head_%_1,Head_%_2,Body_%_1,Body_%_2,Leg_%_1,Leg_%_2,Distance_%_1,Distance_%_2,Clinch_%_1,Clinch_%_2,Ground_%_1,Ground_%_2,Total Str._%_1,Total Str._%_2,Sig. Str._%_1,Sig. Str._%_2
71c8ca7442bcb757,feedf3053472fe56,7cec3c4a5e7b6d68,Charles Radtke,Daniel Frunza,0,0,31,6,3,0,2,0,Welterweight,SUB Rear Naked Choke,3,4:29,0e2c2daf11b5d8f2,W,L,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,0.81,0.25,2,0,0,0,701,0,0.82,0.25,1.0,0.5,0.67,0.0,0.44,0.27,1.0,0.0,0.93,0,0.76,0.67,0.82,0.25
f41c2c82d5117230,253076a23d03dcd0,7f6ed67d3ed3c036,Allan Nascimento,Cody Durden,0,0,52,57,0,1,1,0,Catch Weight,SUB Anaconda Choke,2,3:13,0e2c2daf11b5d8f2,W,L,3 Rnd (5-5-5),Mark Smith,Anaconda Choke On Ground,0.45,0.44,1,0,0,0,21,5,0.28,0.42,0.41,0.56,0.9,0.71,0.45,0.45,1.0,0,0,0,0.45,0.45,0.45,0.45
f063bcccbbb9edc5,07a74004d964c7f4,7e9b36a9847db116,Billy Elekana,Kevin Christian,1,0,17,14,0,0,1,0,Light Heavyweight,SUB Rear Naked Choke,1,3:33,0e2c2daf11b5d8f2,W,L,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,0.73,0.82,1,0,0,0,21,0,0.73,0.0,1.0,1.0,0.67,1.0,0.67,0.82,0,0,0.82,0,0.76,0.82,0.74,0.82
58f6248da3cdf3ce,0e46690e55a8df75,117a06469813e4ef,Timmy Cuamba,ChangHo Lee,0,0,23,15,2,3,0,0,Bantamweight,U-DEC,3,5:00,0e2c2daf11b5d8f2,W,L,3 Rnd (5-5-5),Eric McMahon,Derek Cleary28 - 29.Junichiro Kamijo28 - 29.Ron McCarthy28 - 29.,0.71,0.57,0,0,1,0,355,385,0.65,0.56,1.0,0.5,0,0.75,0.68,0.54,0.8,1.0,0,0,0.81,0.62,0.72,0.58
c245be6698c1e378,ad5cb64af10fc946,4e6738062d469256,Donte Johnson,Sedriques Dumas,0,0,10,5,3,1,1,0,Middleweight,SUB Guillotine Choke,2,1:25,0e2c2daf11b5d8f2,W,L,3 Rnd (5-5-5),Herb Dean,Guillotine Choke On Ground,0.55,0.31,1,0,0,0,184,123,0.53,0.0,0,0.8,1.0,1.0,0.3,0.25,0.86,1.0,1.0,0.0,0.67,0.52,0.56,0.31
760150e9951e65fa,d3f5d33d61cd00c9,b9706f80d005036c,Ketlen Vieira,Norma Dumont,0,0,25,62,2,0,1,0,Women's Bantamweight,S-DEC,3,5:00,0e2c2daf11b5d8f2,L,W,3 Rnd (5-5-5),Mark Smith,Derek Cleary28 - 29.Ron McCarthy29 - 28.Eric Colon28 - 29.,0.3,0.61,1,0,0,0,319,11,0.17,0.4,0.5,0.86,0.77,1.0,0.32,0.59,0.0,1.0,0.0,0,0.48,0.69,0.3,0.61
32927d50acedb507,87f8699fdcc2c404,1235b31de15d0c6e,Alice Ardelean,Montserrat Conejo Ruiz,0,0,138,85,1,1,0,0,Women's Strawweight,U-DEC,3,5:00,0e2c2daf11b5d8f2,W,L,3 Rnd (5-5-5),Chris Tognoni,Adalaide Byrd27 - 30.Derek Cleary27 - 30.Ron McCarthy27 - 30.,0.49,0.3,0,0,0,0,41,29,0.44,0.23,0.77,0.57,0.8,0.75,0.49,0.3,0.33,0.23,0,0,0.51,0.31,0.49,0.3
e6031b5937294176,4a07b1988477502c,8e382b585a92affe,Phil Rowe,Seokhyeon Ko,0,0,4,36,0,4,0,0,Welterweight,U-DEC,3,5:00,0e2c2daf11b5d8f2,L,W,3 Rnd (5-5-5),Eric McMahon,David Lethaby26 - 30.Eric Colon27 - 30.David Sutherland27 - 30.,0.57,0.85,0,0,1,0,7,790,0.4,0.82,1.0,0,1.0,1.0,0.57,0.75,0,0,0,0.92,0.73,0.79,0.57,0.86
7add5901fac6ab82,d35298b6df168456,c0d5c0c95c59050b,Talita Alencar,Ariane Carnelossi,0,0,60,25,5,0,2,0,Women's Strawweight,SUB Rear Naked Choke,3,4:36,0e2c2daf11b5d8f2,W,L,3 Rnd (5-5-5),Mark Smith,Rear Naked Choke,0.6,0.32,2,0,0,0,370,139,0.51,0.18,0.83,0.6,0.7,0.86,0.48,0.35,0.93,0.0,0.75,0,0.65,0.47,0.6,0.33
6390c8e74630473e,399afbabc02376b5,787bb1f087ccff8a,Tom Aspinall,Ciryl Gane,0,0,27,30,0,0,0,0,Heavyweight,CNC,1,4:35,7956f026e2672c47,NC,NC,5 Rnd (5-5-5-5-5),Jason Herzog,Eye poke by Gane,0.69,0.75,0,0,0,0,0,0,0.56,0.5,0.83,0.82,1.0,1.0,0.69,0.75,0,0,0,0,0.69,0.75,0.69,0.75
7d3da3c4153717de,7447e9f28508106a,7dda2cf308f24a02,Virna Jandiroba,Mackenzie Dern,0,0,106,118,9,2,0,0,Women's Strawweight,U-DEC,5,5:00,7956f026e2672c47,L,W,5 Rnd (5-5-5-5-5),Marc Goddard,Mike Bell47 - 48.Chris Lee47 - 48.Sal D'amato46 - 49.,0.48,0.51,0,0,0,0,547,225,0.41,0.44,0.8,0.84,0.93,1.0,0.43,0.45,0.95,0.8,0.75,0.95,0.63,0.67,0.49,0.51
e69f9b4b9cae12a4,2b6fc1c02736833d,bc711b6dd95c1af6,Umar Nurmagomedov,Mario Bautista,0,1,32,20,11,0,0,1,Bantamweight,U-DEC,3,5:00,7956f026e2672c47,W,L,3 Rnd (5-5-5),Jason Herzog,Ben Cartlidge27 - 30.Chris Lee27 - 30.Jacob Montalvo27 - 30.,0.59,0.37,0,1,0,0,646,4,0.55,0.16,0.75,0.79,1.0,1.0,0.52,0.34,1.0,0.67,0.88,1.0,0.77,0.49,0.59,0.37
b42a3386a7dccb3d,279566840aa55bf2,41e83a89929d1327,Alexander Volkov,Jailton Almeida,0,0,24,9,0,7,0,0,Heavyweight,S-DEC,3,5:00,7956f026e2672c47,W,L,3 Rnd (5-5-5),Marc Goddard,Tony Weeks28 - 29.Mike Bell29 - 28.Clemens Werner28 - 29.,0.88,0.9,0,0,1,0,177,647,0.9,0.89,0.83,1.0,0,0,0.25,1.0,1.0,1.0,1.0,0.8,0.95,0.82,0.89,0.9
ef12d2aaaadaf6d0,e90a2f22417af68e,333b9e5c723ac873,Aleksandar Rakic,Azamat Murzakanov,0,1,9,3,0,0,0,0,Light Heavyweight,KO/TKO Punch,1,3:11,7956f026e2672c47,L,W,3 Rnd (5-5-5),Rich Mitchell,Punch to Head At Distance,0.64,0.37,0,0,0,0,36,2,0.0,0.17,0.75,1.0,0.86,0,0.62,0.29,1.0,0,0,1.0,0.72,0.44,0.64,0.38
cb902d73389ed34b,17734443a833cdf7,b7b84ccd221be298,Nasrat Haqparast,Quillan Salkilld,0,1,10,14,0,0,0,0,Lightweight,KO/TKO Kick,1,2:30,7956f026e2672c47,L,W,3 Rnd (5-5-5),Kerry Hatley,Kick to Head At Distance,0.76,0.38,0,0,0,0,0,0,0.7,0.25,1.0,0.7,1.0,0.5,0.75,0.4,1.0,0.0,0,0,0.77,0.39,0.77,0.39
0230a9dd2739add4,b07aed698fba8624,285ae0b4a68221f4,Ikram Aliskerov,JunYong Park,0,0,91,78,5,0,0,0,Middleweight,U-DEC,3,5:00,7956f026e2672c47,W,L,3 Rnd (5-5-5),Rich Mitchell,Ben Cartlidge27 - 30.Sal D'amato27 - 30.Clemens Werner27 - 30.,0.67,0.59,0,0,0,0,367,19,0.61,0.53,0.9,0.9,0.73,0.75,0.66,0.57,0.75,1.0,0.9,1.0,0.72,0.6,0.68,0.59
e9c034cec33b3479,5b86d491d63890c5,849c5d9979df5357,Ludovit Klein,Mateusz Rebecki,0,0,82,72,0,3,0,0,Lightweight,M-DEC,3,5:00,7956f026e2672c47,W,L,3 Rnd (5-5-5),Marc Goddard,Chris Lee28 - 29.Ben Cartlidge27 - 28.Tony Weeks28 - 28.,0.58,0.45,0,0,0,0,0,303,0.54,0.4,1.0,0.79,1.0,1.0,0.57,0.35,0.0,1.0,0.83,0.92,0.6,0.54,0.59,0.45
f2c2a49fed32bd75,f5779a2303ed76ec,cdb7b38b1b357f26,Valter Walker,Louie Sutherland,0,0,5,3,1,0,1,0,Heavyweight,SUB Heel Hook,1,1:24,7956f026e2672c47,W,L,3 Rnd (5-5-5),Kerry Hatley,Heel Hook After Drop to Ground,1.0,0.6,1,0,0,0,31,0,0,1.0,1.0,0.0,1.0,1.0,1.0,0.6,0,0,0,0,1.0,0.6,1.0,0.6
bd7394f07247d9ca,329e403448756217,7d6ceff6747f2de2,Nathaniel Wood,Jose Delgado,1,1,99,134,2,0,0,0,Featherweight,U-DEC,3,5:00,7956f026e2672c47,W,L,3 Rnd (5-5-5),Jason Herzog,Ben Cartlidge28 - 29.Sal D'amato28 - 29.Clemens Werner28 - 29.,0.56,0.57,0,0,0,0,58,88,0.51,0.52,0.88,0.76,0.66,0.88,0.55,0.53,0.7,0.88,0.57,0.77,0.57,0.59,0.56,0.58
3fdb4c4b39218cf4,3329d692aea4dc28,7a5e8c94a86f9895,Hamdy Abdelwahab,Chris Barnett,0,0,99,18,9,0,0,0,Heavyweight,U-DEC,3,5:00,7956f026e2672c47,W,L,3 Rnd (5-5-5),Marc Goddard,Mike Bell26 - 29.Chris Lee27 - 29.Jacob Montalvo27 - 29.,0.71,0.51,0,0,0,0,648,0,0.7,0.33,0.8,1.0,0.75,0.7,0.64,0.47,0.93,0.75,0.7,1.0,0.77,0.61,0.71,0.51
22dd728012944f0a,0be6776db31d98ec,7f1bf0c255ec8756,Azat Maksum,Mitch Raposo,0,0,19,30,7,0,0,0,Flyweight,U-DEC,3,5:00,7956f026e2672c47,L,W,3 Rnd (5-5-5),Rich Mitchell,Ben Cartlidge26 - 30.Tony Weeks27 - 29.Clemens Werner27 - 29.,0.21,0.45,0,0,0,0,327,49,0.17,0.4,0.33,0.54,0.8,1.0,0.2,0.46,0.5,0.0,1.0,0,0.3,0.58,0.22,0.45
ef1519c8c1d20977,43a59ce3bb40449e,bc7d1ad49fcb2d08,Jaqueline Amorim,Mizuki,0,1,26,62,2,2,1,0,Women's Strawweight,U-DEC,3,5:00,7956f026e2672c47,L,W,3 Rnd (5-5-5),Kerry Hatley,Mike Bell27 - 30.Jacob Montalvo27 - 30.Sal D'amato28 - 29.,0.41,0.6,1,0,1,1,103,448,0.43,0.58,0.23,0.8,0.8,0,0.33,0.38,1.0,0.82,1.0,0.82,0.55,0.74,0.42,0.6
d61373d9fdf01a12,2f181c0467965b98,d549cefc7c54ab78,Reinier de Ridder,Brendan Allen,0,0,9,22,3,1,1,1,Middleweight,KO/TKO,4,5:00,38e5d9dcb0fddc42,L,W,5 Rnd (5-5-5-5-5),Jason Herzog,"to    
      Corner stoppage between rounds",0.69,0.59,1,1,0,2,425,699,0.8,0.58,0.62,0.75,0,0,0.6,0.12,1.0,1.0,1.0,0.7,0.85,0.72,0.69,0.59
cdd565a16975c711,dd6103dd7127db1d,3a46b268013afede,Kevin Holland,Mike Malott,0,0,52,49,1,1,0,1,Welterweight,U-DEC,3,5:00,38e5d9dcb0fddc42,L,W,3 Rnd (5-5-5),Dan Miragliotta,Jake Maxim28 - 29.Mike Bell28 - 29.Sal D'amato28 - 29.,0.37,0.51,0,1,0,1,27,151,0.24,0.48,0.69,0.67,0.71,0.57,0.39,0.5,0.33,0.33,0.0,1.0,0.47,0.51,0.38,0.52
857d274e47aa8c4e,24656ef4d605c96f,7c7332319c14094c,Marlon Vera,Aiemann Zahabi,1,0,56,81,0,0,0,0,Bantamweight,S-DEC,3,5:00,38e5d9dcb0fddc42,L,W,3 Rnd (5-5-5),Jason Herzog,Jake Maxim28 - 29.Sal D'amato29 - 28.Mike Bell28 - 29.,0.36,0.53,0,0,0,0,3,0,0.28,0.44,0.54,0.71,0.63,0.82,0.37,0.53,0.5,0.67,0,0,0.37,0.53,0.37,0.53
c82acd7b17915591,34ff304266360297,a9e260472d321361,Manon Fiorot,Jasmine Jasudavicius,0,0,16,2,0,0,0,0,Women's Flyweight,KO/TKO Punches,1,1:14,38e5d9dcb0fddc42,W,L,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground,0.59,0.14,0,0,0,0,6,0,0.62,0.14,0.0,0,0,0,0.5,0.14,0.0,0,0.89,0,0.61,0.14,0.59,0.14
a18edcb638ba7e39,f1d64ae34e088832,113df4fde64735c6,Charles Jourdain,Davey Grant,1,0,25,9,0,0,1,0,Bantamweight,SUB Guillotine Choke,1,3:05,38e5d9dcb0fddc42,W,L,3 Rnd (5-5-5),Jason Herzog,Guillotine Choke From Guard,0.58,0.34,1,0,0,0,20,0,0.57,0.21,0.62,0.33,0,0.56,0.55,0.35,0,0,0.67,0,0.58,0.35,0.58,0.35
3af1bdc5a510bba9,31f8081c7600da93,dccb63727f2f5f74,Kyle Nelson,Matt Frevola,1,0,63,43,2,2,0,0,Lightweight,U-DEC,3,5:00,38e5d9dcb0fddc42,W,L,3 Rnd (5-5-5),Dan Miragliotta,Sal D'amato27 - 30.Jake Maxim28 - 29.Mike Bell28 - 29.,0.46,0.31,0,0,0,1,191,118,0.4,0.22,0.61,0.5,0.89,0.77,0.43,0.3,0.5,0.57,0.67,0,0.54,0.39,0.47,0.32
ecdbb3a5216b815e,519e4fe37ce9ff75,873626e5547b5235,Kyle Prepolec,Drew Dober,0,0,51,83,0,0,0,0,Lightweight,KO/TKO Punches,3,1:16,38e5d9dcb0fddc42,L,W,3 Rnd (5-5-5),John Cooper,Punches to Head At Distance,0.31,0.51,0,0,0,0,2,4,0.26,0.39,0.54,0.82,0.67,0.86,0.31,0.5,0,0.75,0,0,0.31,0.52,0.31,0.52
970f083af8368f57,7d420039bbfe7c1a,700a674c042b7a96,Cody Gibson,Aoriqileng,0,1,3,5,0,0,0,0,Bantamweight,KO/TKO Punch,1,0:21,38e5d9dcb0fddc42,L,W,3 Rnd (5-5-5),Mitch Cadlick,Punch to Head At Distance,1.0,0.62,0,0,0,0,0,4,1.0,0.71,0,0.0,1.0,0,1.0,1.0,0,0,0,0.5,1.0,0.67,1.0,0.62
668a44403a130043,294aa73dbf37d281,b671bdf981ad527d,Bruno Silva,HyunSung Park,1,0,46,31,5,1,1,0,Flyweight,SUB Rear Naked Choke,3,2:15,38e5d9dcb0fddc42,W,L,3 Rnd (5-5-5),Sal Ram,Rear Naked Choke,0.62,0.28,1,0,0,0,289,42,0.53,0.21,1.0,0.73,0.67,0.29,0.61,0.24,1.0,0.62,0,0,0.65,0.41,0.62,0.29
096e00355c8c84ac,312f7d7b2b2f7de4,b7c5eb7cdbac6a63,Danny Barlow,Djorden Santos,0,0,93,99,0,0,0,0,Middleweight,U-DEC,3,5:00,38e5d9dcb0fddc42,L,W,3 Rnd (5-5-5),John Cooper,Jake Maxim28 - 29.Mike Bell28 - 29.Saleem Haniff28 - 29.,0.54,0.45,0,0,0,0,0,115,0.43,0.41,0.8,0.61,0.93,0.88,0.54,0.45,0,1.0,1.0,0.75,0.57,0.47,0.54,0.46
8d9458121f0c4b95,1b35af4d1529adf6,4948e412fa6ab67d,Stephanie Luciano,Ravena Oliveira,0,0,60,24,3,0,1,0,Women's Strawweight,SUB Rear Naked Choke,3,2:50,38e5d9dcb0fddc42,W,L,3 Rnd (5-5-5),Mitch Cadlick,Rear Naked Choke,0.48,0.23,1,0,0,0,173,0,0.32,0.18,0.61,0.6,0.75,0.32,0.45,0.24,0.83,0.0,0.56,0,0.52,0.31,0.48,0.23
87ac0e5face106b4,7674b836ce0698a0,3bc3f60b21cddc6a,Azamat Bekoev,Yousri Belgaroui,0,0,24,102,4,1,0,0,Middleweight,KO/TKO Punches,3,0:55,38e5d9dcb0fddc42,L,W,3 Rnd (5-5-5),Sal Ram,Punches to Head At Distance,0.31,0.73,0,0,0,0,198,40,0.25,0.68,1.0,1.0,1.0,0.92,0.29,0.72,1.0,1.0,0,1.0,0.33,0.74,0.31,0.74
dec301fd5e99ca46,51e2f44a8dbf6984,2c5f5749569eef66,Melissa Croden,Tainara Lisboa,1,0,99,42,2,2,0,0,Women's Bantamweight,KO/TKO Punches,3,4:32,38e5d9dcb0fddc42,W,L,3 Rnd (5-5-5),John Cooper,Punches to Head From Half Guard,0.56,0.45,0,0,0,0,305,139,0.52,0.33,0.75,0.86,0.72,1.0,0.53,0.33,0.65,0.86,0.62,0,0.64,0.55,0.57,0.46
79865287be90e4be,07225ba28ae309b6,72db2a14ffa73ece,Charles Oliveira,Mateusz Gamrot,0,0,11,18,1,1,1,0,Lightweight,SUB Rear Naked Choke,2,2:48,9336e86cfd4ceaa1,W,L,5 Rnd (5-5-5-5-5),Marc Goddard,Rear Naked Choke,0.33,0.42,1,0,1,0,215,60,0.19,0.4,0.5,1.0,0.67,0,0.31,0.43,1.0,0,0,0,0.45,0.42,0.33,0.43
f295eb2a7b0ba4b7,aa72b0f831d0bfe5,cc1a8b4b38b92c6d,Deiveson Figueiredo,Montel Jackson,0,0,23,30,2,1,0,0,Bantamweight,S-DEC,3,5:00,9336e86cfd4ceaa1,W,L,3 Rnd (5-5-5),Jason Herzog,Clemens Werner28 - 29.Fabio Alves29 - 28.Jerin Valel28 - 29.,0.53,0.42,0,0,0,0,138,2,0.21,0.27,0.82,0.88,0.77,0.82,0.52,0.42,0,0.67,1.0,0,0.52,0.43,0.53,0.43
6188b7fb3f8daacc,58bbef3770bb2dfc,6d4b63c767106d3a,Vicente Luque,Joel Alvarez,0,0,30,89,0,1,0,1,Welterweight,U-DEC,3,5:00,9336e86cfd4ceaa1,L,W,3 Rnd (5-5-5),Osiris Maia,Mateus Fonseca26 - 30.Sal D'amato26 - 30.David Lethaby26 - 30.,0.3,0.6,0,1,0,0,0,390,0.22,0.57,0.46,0.8,0.67,1.0,0.3,0.55,0,0,0,0.71,0.31,0.68,0.3,0.6
03377f7bf8a2d5ff,39d309957c5c210d,25f9a5f3e8a52618,Jhonata Diniz,Mario Pinto,0,0,1,29,0,3,0,2,Heavyweight,KO/TKO Punches,2,4:10,9336e86cfd4ceaa1,L,W,3 Rnd (5-5-5),Joao Claudio Soares,Punches to Head From Mount,0.2,0.87,0,2,1,1,9,448,0.0,0.9,0.0,0,0.5,0.5,0.2,0.67,0,0,0,0.9,0.44,0.85,0.2,0.88
2aef1a91d26dde42,7facc9c45d792985,1ae8f3c723aacff4,Ricardo Ramos,Kaan Ofli,0,0,1,1,0,1,3,1,Featherweight,SUB Rear Naked Choke,1,3:02,9336e86cfd4ceaa1,L,W,3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke,0.25,1.0,3,1,0,0,0,116,0.5,0,0.0,0,0.0,1.0,0.25,1.0,0,0,0,0,0.25,1.0,0.25,1.0
cff0abc02974fb4a,01c9e4013afce141,710f0f8c5d5c9d41,Lucas Almeida,Michael Aswell Jr.,0,2,9,30,0,0,0,0,Featherweight,KO/TKO Punches,1,1:42,9336e86cfd4ceaa1,L,W,3 Rnd (5-5-5),Jason Herzog,Punches to Head From Mount,0.42,0.55,0,0,0,0,0,15,0.21,0.57,1.0,0,0.83,0.0,0.43,0.51,0,1.0,0,0.62,0.43,0.58,0.43,0.56
766b0b26c40525de,65adf3856c4d9256,b62d5280966b2460,Jafel Filho,Clayton Carpenter,0,0,5,7,1,0,1,0,Flyweight,SUB Kimura,1,4:42,9336e86cfd4ceaa1,W,L,3 Rnd (5-5-5),Osiris Maia,Kimura From Bottom Half Guard,0.38,0.33,1,0,1,1,143,64,0.17,0.22,0.0,0.38,0.67,0.5,0.36,0.28,0.5,0.67,0,0,0.74,0.44,0.38,0.33
a815dafc89adf33b,71171fc96445bf65,764d39074a352e33,Vitor Petrino,Thomas Petersen,2,0,31,16,1,0,0,0,Heavyweight,KO/TKO Punch,3,0:26,9336e86cfd4ceaa1,W,L,3 Rnd (5-5-5),Joao Claudio Soares,Punch to Head At Distance,0.57,0.45,0,0,0,0,183,126,0.54,0.28,0.71,0.9,1.0,0,0.45,0.45,0.75,0.5,0.69,0,0.54,0.66,0.57,0.46
546f971f9d8e0a33,eff9074bc066f0f2,103e2e33a60683e1,Bia Mesquita,Irina Alekseeva,0,0,36,6,2,0,1,0,Women's Bantamweight,SUB Rear Naked Choke,2,2:14,9336e86cfd4ceaa1,W,L,3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke,0.57,0.26,1,0,0,0,293,0,0.56,0.25,0,0.0,1.0,0.38,0.18,0.26,0,0,0.65,0,0.62,0.5,0.57,0.26
434abaea90ccd299,e0d3d9b564f95635,2bd98ab77a8daa75,Lucas Rocha,Stewart Nicoll,0,0,115,45,3,2,0,0,Flyweight,U-DEC,3,5:00,9336e86cfd4ceaa1,W,L,3 Rnd (5-5-5),Jason Herzog,Mateus Fonseca27 - 30.Sal D'amato27 - 30.Jerin Valel27 - 30.,0.5,0.32,0,0,0,0,85,90,0.44,0.31,0.81,0.67,0.8,1.0,0.49,0.33,0.73,0.0,0.67,0,0.53,0.33,0.51,0.33
c547b3e95bcc5f24,abb68e3c7ca128f2,d7c3816669784109,Julia Polastri,Karolina Kowalkiewicz,0,0,137,72,0,1,0,0,Women's Strawweight,KO/TKO Punches,3,2:56,9336e86cfd4ceaa1,W,L,3 Rnd (5-5-5),Marc Goddard,Punches to Head At Distance,0.54,0.37,0,0,0,0,46,31,0.44,0.2,0.86,0.63,0.91,0.86,0.53,0.38,0.7,0.33,0,0,0.54,0.38,0.54,0.38
0f9e7d0d04e24b74,6fc506e1099afe20,72ea1984c52019b5,Luan Lacerda,Saimon Oliveira,0,0,24,21,3,1,1,0,Bantamweight,SUB Armbar,2,3:55,9336e86cfd4ceaa1,W,L,3 Rnd (5-5-5),Jason Herzog,Armbar From Bottom Guard,0.61,0.61,1,0,0,2,366,105,0.5,0.67,0.83,0.43,1.0,0.67,0.46,0.47,0.75,0.67,0.67,0.79,0.71,0.63,0.62,0.62
0de1ef0b9f3a79c0,e5549c82bfb5582d,d802174b0c0c1f4e,Magomed Ankalaev,Alex Pereira,0,0,4,28,0,0,0,0,Light Heavyweight,KO/TKO Elbows,1,1:20,8944a0f9b2f0ce6d,L,W,5 Rnd (5-5-5-5-5),Herb Dean,Elbows to Head From Half Guard,0.44,0.62,0,0,0,0,0,17,0.0,0.6,0.75,0.5,1.0,1.0,0.44,0.42,0,0,0,0.7,0.44,0.62,0.44,0.62
a8511df8285f5c91,c03520b5c88ed6b4,65f09bacd3957381,Merab Dvalishvili,Cory Sandhagen,0,0,114,80,20,0,0,0,Bantamweight,U-DEC,5,5:00,8944a0f9b2f0ce6d,W,L,5 Rnd (5-5-5-5-5),Marc Goddard,Mike Bell45 - 49.Ben Cartlidge45 - 49.Eric Colon46 - 49.,0.43,0.43,0,0,0,0,602,0,0.37,0.32,0.72,0.78,0.94,0.89,0.36,0.43,0.81,0,0.72,0,0.61,0.58,0.43,0.43
2560ea97b2cce4ef,009341ed974bad72,749f572d1d3161fb,Jiri Prochazka,Khalil Rountree Jr.,1,0,71,66,0,0,0,0,Light Heavyweight,KO/TKO Punches,3,3:04,8944a0f9b2f0ce6d,W,L,3 Rnd (5-5-5),Mark Smith,Punches to Head At Distance,0.51,0.41,0,0,0,0,12,2,0.44,0.35,0.64,0.71,0.85,0.71,0.48,0.41,0.91,0.57,0,0,0.51,0.42,0.51,0.42
84ebd144d5e79c88,52c2ae6d2f2d2613,fba03cd6cc28dc41,Josh Emmett,Youssef Zalal,0,0,0,0,0,1,0,1,Featherweight,SUB Armbar,1,1:38,8944a0f9b2f0ce6d,L,W,3 Rnd (5-5-5),Jason Herzog,Armbar From Back Control,,0.0,0,1,0,0,16,48,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0
d006dd2513bd376d,c1085e1701b13eca,36b8f265bcd1b7a4,Abus Magomedov,Joe Pyfer,0,1,11,6,1,0,1,2,Middleweight,SUB Rear Naked Choke,2,1:46,8944a0f9b2f0ce6d,L,W,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,0.91,0.6,1,2,0,0,156,136,0.86,0.6,1.0,0,0,0,0.75,0.5,0,0,1.0,0.75,0.86,0.72,0.92,0.6
9418ebb3db2a4bae,2f815ed5f8278ba6,563a1d42bb0e3cef,Ateba Gautier,Tre'ston Vines,1,0,6,0,1,0,0,0,Middleweight,KO/TKO Punches,1,1:41,8944a0f9b2f0ce6d,W,L,3 Rnd (5-5-5),Marc Goddard,Punches to Head On Ground,0.5,0.0,0,0,0,0,4,6,0.4,0,1.0,0,0,0.0,0.2,0.0,1.0,0,0.33,0,0.5,0.0,0.5,0.0
7b34aa1eb09b8301,b67d6bacc68d4c92,a44020ea2e8cd026,Daniel Santos,JooSang Yoo,1,0,27,31,1,0,0,0,Catch Weight,KO/TKO Punch,2,0:21,8944a0f9b2f0ce6d,W,L,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,0.43,0.56,0,0,0,0,83,0,0.39,0.39,0.25,1.0,0.69,0.92,0.36,0.56,0.0,1.0,0.82,0,0.44,0.68,0.44,0.56
b09ecdc8ef0f0d20,6902fcf0610dd303,2cfba6c837c03ed0,Patchy Mix,Jakub Wiklacz,0,0,37,46,5,0,0,3,Bantamweight,S-DEC,3,5:00,8944a0f9b2f0ce6d,L,W,3 Rnd (5-5-5),Jason Herzog,Mike Bell28 - 29.Ben Cartlidge29 - 28.Derek Cleary28 - 29.,0.63,0.55,0,3,0,1,461,124,0.57,0.49,0.67,0.63,0.89,0.6,0.6,0.51,0.83,1.0,0.7,0.8,0.74,0.73,0.64,0.55
1c7cc3a22ab7d907,4144798612ef96e5,886264a0c9f4ea5e,Edmen Shahbazyan,Andre Muniz,1,0,25,15,0,1,0,0,Middleweight,KO/TKO Elbows,1,4:58,8944a0f9b2f0ce6d,W,L,3 Rnd (5-5-5),Mark Smith,Elbows to Head From Half Guard,0.5,0.39,0,0,0,0,39,18,0.44,0.3,1.0,0.2,1.0,0.88,0.44,0.39,0.5,0,0.57,0,0.51,0.42,0.5,0.39
a951090fb402fd20,64facb6cc564262d,0f1efce7d2571d10,Punahele Soriano,Nikolay Veretennikov,0,0,39,9,4,0,1,2,Welterweight,U-DEC,3,5:00,8944a0f9b2f0ce6d,W,L,3 Rnd (5-5-5),Marc Goddard,Mike Bell27 - 30.Derek Cleary27 - 30.Chris Lee27 - 30.,0.72,0.75,1,2,1,0,755,49,0.75,1.0,0.33,0.67,0,1.0,0.25,0.67,1.0,0.8,0.76,1.0,0.81,0.92,0.72,0.75
8353b491afa7bc32,3143bf892608139a,9cdd2da1a9104a0b,Macy Chiasson,Yana Santos,0,0,54,65,2,0,1,0,Women's Bantamweight,U-DEC,3,5:00,8944a0f9b2f0ce6d,L,W,3 Rnd (5-5-5),Chris Tognoni,Ben Cartlidge28 - 29.Sal D'amato28 - 29.Junichiro Kamijo28 - 29.,0.45,0.52,1,0,0,0,223,49,0.33,0.39,0.71,0.72,0.57,0.71,0.3,0.4,0.86,0.71,0.62,0,0.58,0.65,0.46,0.52
